group,name,final_weight,pre_footprint_weight,base_weight,type_override_weight,type_rule,downgraded,z_guess,footprint_ok,local_mean,stamp_bounds,ra_deg,dec_deg,ra_hms,dec_dms,shape,pointsym,color,text,comments,attrs_raw,order_in_file
Filler,LAE2323,1,1,1,,,0,,True,,,237.7502917,19.3015683,15:51:00.070,+19:18:05.646,point,cross,cyan,'LAE2323',,point=cross 14 color=cyan width=2 text={'LAE2323'},970
Filler,LAE2325,1,1,1,,,0,,True,,,237.7789292,19.3003631,15:51:06.943,+19:18:01.307,point,cross,cyan,'LAE2325',,point=cross 14 color=cyan width=2 text={'LAE2325'},971
Filler,LAE2330,1,1,1,,,0,,True,,,237.7976042,19.3028000,15:51:11.425,+19:18:10.080,point,cross,cyan,'LAE2330',,point=cross 14 color=cyan width=2 text={'LAE2330'},972
Filler,LAE2332,1,1,1,,,0,,True,,,237.8077500,19.3044800,15:51:13.860,+19:18:16.128,point,cross,cyan,'LAE2332',,point=cross 14 color=cyan width=2 text={'LAE2332'},973
Filler,LAE2333,1,1,1,,,0,,True,,,237.8335333,19.3042097,15:51:20.048,+19:18:15.155,point,cross,cyan,'LAE2333',,point=cross 14 color=cyan width=2 text={'LAE2333'},974
Filler,LAE2334,1,1,1,,,0,,True,,,237.8598958,19.3052506,15:51:26.375,+19:18:18.902,point,cross,cyan,'LAE2334',,point=cross 14 color=cyan width=2 text={'LAE2334'},975
Filler,LAE2338,1,1,1,,,0,,True,,,238.1017875,19.3056514,15:52:24.429,+19:18:20.345,point,cross,cyan,'LAE2338',,point=cross 14 color=cyan width=2 text={'LAE2338'},976
Filler,LAE2341,1,1,1,,,0,,True,,,237.8137458,19.3065292,15:51:15.299,+19:18:23.505,point,cross,cyan,'LAE2341',,point=cross 14 color=cyan width=2 text={'LAE2341'},977
Filler,LAE2344,1,1,1,,,0,,True,,,238.1108917,19.3065808,15:52:26.614,+19:18:23.691,point,cross,cyan,'LAE2344',,point=cross 14 color=cyan width=2 text={'LAE2344'},978
Filler,LAE2345,1,1,1,,,0,,True,,,238.0500458,19.3067058,15:52:12.011,+19:18:24.141,point,cross,cyan,'LAE2345',,point=cross 14 color=cyan width=2 text={'LAE2345'},979
Filler,LAE2351,1,1,1,,,0,,True,,,238.1221708,19.3077958,15:52:29.321,+19:18:28.065,point,cross,cyan,'LAE2351',,point=cross 14 color=cyan width=2 text={'LAE2351'},980
Filler,LAE2352,1,1,1,,,0,,True,,,238.0494833,19.3080511,15:52:11.876,+19:18:28.984,point,cross,cyan,'LAE2352',,point=cross 14 color=cyan width=2 text={'LAE2352'},981
Filler,LAE2353,1,1,1,,,0,,True,,,238.1745042,19.3077517,15:52:41.881,+19:18:27.906,point,cross,cyan,'LAE2353',,point=cross 14 color=cyan width=2 text={'LAE2353'},982
Filler,LAE2358,1,1,1,,,0,,True,,,238.0652417,19.3088561,15:52:15.658,+19:18:31.882,point,cross,cyan,'LAE2358',,point=cross 14 color=cyan width=2 text={'LAE2358'},983
Filler,LAE2359,1,1,1,,,0,,True,,,237.8631708,19.3086597,15:51:27.161,+19:18:31.175,point,cross,cyan,'LAE2359',,point=cross 14 color=cyan width=2 text={'LAE2359'},984
Filler,LAE2361,1,1,1,,,0,,True,,,238.0621958,19.3077303,15:52:14.927,+19:18:27.829,point,cross,cyan,'LAE2361',,point=cross 14 color=cyan width=2 text={'LAE2361'},985
Filler,LAE2363,1,1,1,,,0,,True,,,238.1264750,19.3090072,15:52:30.354,+19:18:32.426,point,cross,cyan,'LAE2363',,point=cross 14 color=cyan width=2 text={'LAE2363'},986
Filler,LAE2364,1,1,1,,,0,,True,,,237.9342458,19.3095264,15:51:44.219,+19:18:34.295,point,cross,cyan,'LAE2364',,point=cross 14 color=cyan width=2 text={'LAE2364'},987
Filler,LAE2365,1,1,1,,,0,,True,,,238.1222875,19.3099506,15:52:29.349,+19:18:35.822,point,cross,cyan,'LAE2365',,point=cross 14 color=cyan width=2 text={'LAE2365'},988
Filler,LAE2366,1,1,1,,,0,,True,,,238.0288625,19.3097647,15:52:06.927,+19:18:35.153,point,cross,cyan,'LAE2366',,point=cross 14 color=cyan width=2 text={'LAE2366'},989
Filler,LAE2367,1,1,1,,,0,,True,,,237.7457500,19.3101519,15:50:58.980,+19:18:36.547,point,cross,cyan,'LAE2367',,point=cross 14 color=cyan width=2 text={'LAE2367'},990
Filler,LAE2369,1,1,1,,,0,,True,,,238.1460708,19.3101247,15:52:35.057,+19:18:36.449,point,cross,cyan,'LAE2369',,point=cross 14 color=cyan width=2 text={'LAE2369'},991
Filler,LAE2370,1,1,1,,,0,,True,,,238.1720667,19.3109714,15:52:41.296,+19:18:39.497,point,cross,cyan,'LAE2370',,point=cross 14 color=cyan width=2 text={'LAE2370'},992
Filler,LAE2371,1,1,1,,,0,,True,,,237.8261875,19.3102461,15:51:18.285,+19:18:36.886,point,cross,cyan,'LAE2371',,point=cross 14 color=cyan width=2 text={'LAE2371'},993
Filler,LAE2372,1,1,1,,,0,,True,,,238.1143917,19.3108694,15:52:27.454,+19:18:39.130,point,cross,cyan,'LAE2372',,point=cross 14 color=cyan width=2 text={'LAE2372'},994
Filler,LAE2375,1,1,1,,,0,,True,,,237.8439375,19.3114242,15:51:22.545,+19:18:41.127,point,cross,cyan,'LAE2375',,point=cross 14 color=cyan width=2 text={'LAE2375'},995
Filler,LAE2378,1,1,1,,,0,,True,,,237.7403792,19.3122511,15:50:57.691,+19:18:44.104,point,cross,cyan,'LAE2378',,point=cross 14 color=cyan width=2 text={'LAE2378'},996
Filler,LAE2379,1,1,1,,,0,,True,,,238.0480833,19.3127192,15:52:11.540,+19:18:45.789,point,cross,cyan,'LAE2379',,point=cross 14 color=cyan width=2 text={'LAE2379'},997
Filler,LAE2387,1,1,1,,,0,,True,,,238.1091708,19.3041611,15:52:26.201,+19:18:14.980,point,cross,cyan,'LAE2387',,point=cross 14 color=cyan width=2 text={'LAE2387'},998
Filler,LAE2388,1,1,1,,,0,,True,,,238.0410083,19.3149114,15:52:09.842,+19:18:53.681,point,cross,cyan,'LAE2388',,point=cross 14 color=cyan width=2 text={'LAE2388'},999
Filler,LAE2390,1,1,1,,,0,,True,,,238.1645750,19.3147456,15:52:39.498,+19:18:53.084,point,cross,cyan,'LAE2390',,point=cross 14 color=cyan width=2 text={'LAE2390'},1000
Filler,LAE2392,1,1,1,,,0,,True,,,237.7491792,19.3152867,15:50:59.803,+19:18:55.032,point,cross,cyan,'LAE2392',,point=cross 14 color=cyan width=2 text={'LAE2392'},1001
Filler,LAE2393,1,1,1,,,0,,True,,,238.1561042,19.3151000,15:52:37.465,+19:18:54.360,point,cross,cyan,'LAE2393',,point=cross 14 color=cyan width=2 text={'LAE2393'},1002
Filler,LAE2398,1,1,1,,,0,,True,,,237.7946875,19.3162847,15:51:10.725,+19:18:58.625,point,cross,cyan,'LAE2398',,point=cross 14 color=cyan width=2 text={'LAE2398'},1003
Filler,LAE2399,1,1,1,,,0,,True,,,237.7994542,19.3170064,15:51:11.869,+19:19:01.223,point,cross,cyan,'LAE2399',,point=cross 14 color=cyan width=2 text={'LAE2399'},1004
Filler,LAE2400,1,1,1,,,0,,True,,,237.7955500,19.3174731,15:51:10.932,+19:19:02.903,point,cross,cyan,'LAE2400',,point=cross 14 color=cyan width=2 text={'LAE2400'},1005
Filler,LAE2401,1,1,1,,,0,,True,,,237.8238375,19.3174975,15:51:17.721,+19:19:02.991,point,cross,cyan,'LAE2401',,point=cross 14 color=cyan width=2 text={'LAE2401'},1006
Filler,LAE2406,1,1,1,,,0,,True,,,237.7683417,19.3193900,15:51:04.402,+19:19:09.804,point,cross,cyan,'LAE2406',,point=cross 14 color=cyan width=2 text={'LAE2406'},1007
Filler,LAE2410,1,1,1,,,0,,True,,,238.0971208,19.3197939,15:52:23.309,+19:19:11.258,point,cross,cyan,'LAE2410',,point=cross 14 color=cyan width=2 text={'LAE2410'},1008
Filler,LAE2412,1,1,1,,,0,,True,,,238.1507500,19.3202728,15:52:36.180,+19:19:12.982,point,cross,cyan,'LAE2412',,point=cross 14 color=cyan width=2 text={'LAE2412'},1009
Filler,LAE2415,1,1,1,,,0,,True,,,238.1730833,19.3206261,15:52:41.540,+19:19:14.254,point,cross,cyan,'LAE2415',,point=cross 14 color=cyan width=2 text={'LAE2415'},1010
Filler,LAE2416,1,1,1,,,0,,True,,,237.7401542,19.3213561,15:50:57.637,+19:19:16.882,point,cross,cyan,'LAE2416',,point=cross 14 color=cyan width=2 text={'LAE2416'},1011
Filler,LAE2417,1,1,1,,,0,,True,,,237.8497292,19.3215069,15:51:23.935,+19:19:17.425,point,cross,cyan,'LAE2417',,point=cross 14 color=cyan width=2 text={'LAE2417'},1012
Filler,LAE2418,1,1,1,,,0,,True,,,238.1310375,19.3204169,15:52:31.449,+19:19:13.501,point,cross,cyan,'LAE2418',,point=cross 14 color=cyan width=2 text={'LAE2418'},1013
Filler,LAE2424,1,1,1,,,0,,True,,,237.9803292,19.3222942,15:51:55.279,+19:19:20.259,point,cross,cyan,'LAE2424',,point=cross 14 color=cyan width=2 text={'LAE2424'},1014
Filler,LAE2425,1,1,1,,,0,,True,,,237.8427958,19.3230044,15:51:22.271,+19:19:22.816,point,cross,cyan,'LAE2425',,point=cross 14 color=cyan width=2 text={'LAE2425'},1015
Filler,LAE2426,1,1,1,,,0,,True,,,237.7953917,19.3233589,15:51:10.894,+19:19:24.092,point,cross,cyan,'LAE2426',,point=cross 14 color=cyan width=2 text={'LAE2426'},1016
Filler,LAE2427,1,1,1,,,0,,True,,,237.9839000,19.3231639,15:51:56.136,+19:19:23.390,point,cross,cyan,'LAE2427',,point=cross 14 color=cyan width=2 text={'LAE2427'},1017
Filler,LAE2428,1,1,1,,,0,,True,,,237.8210375,19.3234778,15:51:17.049,+19:19:24.520,point,cross,cyan,'LAE2428',,point=cross 14 color=cyan width=2 text={'LAE2428'},1018
Filler,LAE2435,1,1,1,,,0,,True,,,237.8213208,19.3245342,15:51:17.117,+19:19:28.323,point,cross,cyan,'LAE2435',,point=cross 14 color=cyan width=2 text={'LAE2435'},1019
Filler,LAE2441,1,1,1,,,0,,True,,,237.9928833,19.3253767,15:51:58.292,+19:19:31.356,point,cross,cyan,'LAE2441',,point=cross 14 color=cyan width=2 text={'LAE2441'},1020
Filler,LAE2443,1,1,1,,,0,,True,,,237.9546458,19.3257147,15:51:49.115,+19:19:32.573,point,cross,cyan,'LAE2443',,point=cross 14 color=cyan width=2 text={'LAE2443'},1021
Filler,LAE2445,1,1,1,,,0,,True,,,237.8569458,19.3256856,15:51:25.667,+19:19:32.468,point,cross,cyan,'LAE2445',,point=cross 14 color=cyan width=2 text={'LAE2445'},1022
Filler,LAE2446,1,1,1,,,0,,True,,,238.1641292,19.3263256,15:52:39.391,+19:19:34.772,point,cross,cyan,'LAE2446',,point=cross 14 color=cyan width=2 text={'LAE2446'},1023
Filler,LAE2450,1,1,1,,,0,,True,,,237.8382458,19.3270103,15:51:21.179,+19:19:37.237,point,cross,cyan,'LAE2450',,point=cross 14 color=cyan width=2 text={'LAE2450'},1024
Filler,LAE2451,1,1,1,,,0,,True,,,238.1309375,19.3280761,15:52:31.425,+19:19:41.074,point,cross,cyan,'LAE2451',,point=cross 14 color=cyan width=2 text={'LAE2451'},1025
Filler,LAE2453,1,1,1,,,0,,True,,,237.8356583,19.3284667,15:51:20.558,+19:19:42.480,point,cross,cyan,'LAE2453',,point=cross 14 color=cyan width=2 text={'LAE2453'},1026
Filler,LAE2457,1,1,1,,,0,,True,,,237.7952708,19.3282181,15:51:10.865,+19:19:41.585,point,cross,cyan,'LAE2457',,point=cross 14 color=cyan width=2 text={'LAE2457'},1027
Filler,LAE2458,1,1,1,,,0,,True,,,237.7708125,19.3289222,15:51:04.995,+19:19:44.120,point,cross,cyan,'LAE2458',,point=cross 14 color=cyan width=2 text={'LAE2458'},1028
Filler,LAE2460,1,1,1,,,0,,True,,,237.7988458,19.3289069,15:51:11.723,+19:19:44.065,point,cross,cyan,'LAE2460',,point=cross 14 color=cyan width=2 text={'LAE2460'},1029
Filler,LAE2461,1,1,1,,,0,,True,,,237.9836917,19.3288608,15:51:56.086,+19:19:43.899,point,cross,cyan,'LAE2461',,point=cross 14 color=cyan width=2 text={'LAE2461'},1030
Filler,LAE2464,1,1,1,,,0,,True,,,238.0123958,19.3298697,15:52:02.975,+19:19:47.531,point,cross,cyan,'LAE2464',,point=cross 14 color=cyan width=2 text={'LAE2464'},1031
Filler,LAE2465,1,1,1,,,0,,True,,,237.9786417,19.3300439,15:51:54.874,+19:19:48.158,point,cross,cyan,'LAE2465',,point=cross 14 color=cyan width=2 text={'LAE2465'},1032
Filler,LAE2466,1,1,1,,,0,,True,,,237.9624500,19.3306400,15:51:50.988,+19:19:50.304,point,cross,cyan,'LAE2466',,point=cross 14 color=cyan width=2 text={'LAE2466'},1033
Filler,LAE2467,1,1,1,,,0,,True,,,238.0146542,19.3308961,15:52:03.517,+19:19:51.226,point,cross,cyan,'LAE2467',,point=cross 14 color=cyan width=2 text={'LAE2467'},1034
Filler,LAE2468,1,1,1,,,0,,True,,,238.1717875,19.3321000,15:52:41.229,+19:19:55.560,point,cross,cyan,'LAE2468',,point=cross 14 color=cyan width=2 text={'LAE2468'},1035
Filler,LAE2471,1,1,1,,,0,,True,,,238.0270667,19.3324914,15:52:06.496,+19:19:56.969,point,cross,cyan,'LAE2471',,point=cross 14 color=cyan width=2 text={'LAE2471'},1036
Filler,LAE2472,1,1,1,,,0,,True,,,238.0034625,19.3333214,15:52:00.831,+19:19:59.957,point,cross,cyan,'LAE2472',,point=cross 14 color=cyan width=2 text={'LAE2472'},1037
Filler,LAE2474,1,1,1,,,0,,True,,,238.0777917,19.3330322,15:52:18.670,+19:19:58.916,point,cross,cyan,'LAE2474',,point=cross 14 color=cyan width=2 text={'LAE2474'},1038
Filler,LAE2477,1,1,1,,,0,,True,,,237.8655292,19.3337667,15:51:27.727,+19:20:01.560,point,cross,cyan,'LAE2477',,point=cross 14 color=cyan width=2 text={'LAE2477'},1039
Filler,LAE2483,1,1,1,,,0,,True,,,238.1033917,19.3356467,15:52:24.814,+19:20:08.328,point,cross,cyan,'LAE2483',,point=cross 14 color=cyan width=2 text={'LAE2483'},1040
Filler,LAE2484,1,1,1,,,0,,True,,,237.9767625,19.3348769,15:51:54.423,+19:20:05.557,point,cross,cyan,'LAE2484',,point=cross 14 color=cyan width=2 text={'LAE2484'},1041
Filler,LAE2491,1,1,1,,,0,,True,,,237.9571792,19.3363428,15:51:49.723,+19:20:10.834,point,cross,cyan,'LAE2491',,point=cross 14 color=cyan width=2 text={'LAE2491'},1042
Filler,LAE2493,1,1,1,,,0,,True,,,237.7419042,19.3376025,15:50:58.057,+19:20:15.369,point,cross,cyan,'LAE2493',,point=cross 14 color=cyan width=2 text={'LAE2493'},1043
Filler,LAE2494,1,1,1,,,0,,True,,,238.0865667,19.3380522,15:52:20.776,+19:20:16.988,point,cross,cyan,'LAE2494',,point=cross 14 color=cyan width=2 text={'LAE2494'},1044
Filler,LAE2495,1,1,1,,,0,,True,,,238.0196750,19.3386008,15:52:04.722,+19:20:18.963,point,cross,cyan,'LAE2495',,point=cross 14 color=cyan width=2 text={'LAE2495'},1045
Filler,LAE2499,1,1,1,,,0,,True,,,237.9792917,19.3393369,15:51:55.030,+19:20:21.613,point,cross,cyan,'LAE2499',,point=cross 14 color=cyan width=2 text={'LAE2499'},1046
Filler,LAE2502,1,1,1,,,0,,True,,,237.9576750,19.3397058,15:51:49.842,+19:20:22.941,point,cross,cyan,'LAE2502',,point=cross 14 color=cyan width=2 text={'LAE2502'},1047
Filler,LAE2503,1,1,1,,,0,,True,,,237.8518667,19.3400717,15:51:24.448,+19:20:24.258,point,cross,cyan,'LAE2503',,point=cross 14 color=cyan width=2 text={'LAE2503'},1048
Filler,LAE2505,1,1,1,,,0,,True,,,237.9713125,19.3404597,15:51:53.115,+19:20:25.655,point,cross,cyan,'LAE2505',,point=cross 14 color=cyan width=2 text={'LAE2505'},1049
Filler,LAE2507,1,1,1,,,0,,True,,,237.7809000,19.3407994,15:51:07.416,+19:20:26.878,point,cross,cyan,'LAE2507',,point=cross 14 color=cyan width=2 text={'LAE2507'},1050
Filler,LAE2510,1,1,1,,,0,,True,,,237.7745958,19.3409983,15:51:05.903,+19:20:27.594,point,cross,cyan,'LAE2510',,point=cross 14 color=cyan width=2 text={'LAE2510'},1051
Filler,LAE2511,1,1,1,,,0,,True,,,238.0668125,19.3410547,15:52:16.035,+19:20:27.797,point,cross,cyan,'LAE2511',,point=cross 14 color=cyan width=2 text={'LAE2511'},1052
Filler,LAE2519,1,1,1,,,0,,True,,,237.8312125,19.3435572,15:51:19.491,+19:20:36.806,point,cross,cyan,'LAE2519',,point=cross 14 color=cyan width=2 text={'LAE2519'},1053
Filler,LAE2520,1,1,1,,,0,,True,,,237.9155250,19.3437675,15:51:39.726,+19:20:37.563,point,cross,cyan,'LAE2520',,point=cross 14 color=cyan width=2 text={'LAE2520'},1054
Filler,LAE2524,1,1,1,,,0,,True,,,237.7719083,19.3444444,15:51:05.258,+19:20:40.000,point,cross,cyan,'LAE2524',,point=cross 14 color=cyan width=2 text={'LAE2524'},1055
Filler,LAE2526,1,1,1,,,0,,True,,,238.1151333,19.3451286,15:52:27.632,+19:20:42.463,point,cross,cyan,'LAE2526',,point=cross 14 color=cyan width=2 text={'LAE2526'},1056
Filler,LAE2527,1,1,1,,,0,,True,,,238.1481583,19.3450117,15:52:35.558,+19:20:42.042,point,cross,cyan,'LAE2527',,point=cross 14 color=cyan width=2 text={'LAE2527'},1057
Filler,LAE2529,1,1,1,,,0,,True,,,237.9560333,19.3457972,15:51:49.448,+19:20:44.870,point,cross,cyan,'LAE2529',,point=cross 14 color=cyan width=2 text={'LAE2529'},1058
Filler,LAE2533,1,1,1,,,0,,True,,,238.1182542,19.3471964,15:52:28.381,+19:20:49.907,point,cross,cyan,'LAE2533',,point=cross 14 color=cyan width=2 text={'LAE2533'},1059
Filler,LAE2537,1,1,1,,,0,,True,,,238.0764667,19.3470400,15:52:18.352,+19:20:49.344,point,cross,cyan,'LAE2537',,point=cross 14 color=cyan width=2 text={'LAE2537'},1060
Filler,LAE2539,1,1,1,,,0,,True,,,238.1486500,19.3479578,15:52:35.676,+19:20:52.648,point,cross,cyan,'LAE2539',,point=cross 14 color=cyan width=2 text={'LAE2539'},1061
Filler,LAE2540,1,1,1,,,0,,True,,,237.7782667,19.3473867,15:51:06.784,+19:20:50.592,point,cross,cyan,'LAE2540',,point=cross 14 color=cyan width=2 text={'LAE2540'},1062
Filler,LAE2541,1,1,1,,,0,,True,,,237.7447125,19.3481875,15:50:58.731,+19:20:53.475,point,cross,cyan,'LAE2541',,point=cross 14 color=cyan width=2 text={'LAE2541'},1063
Filler,LAE2542,1,1,1,,,0,,True,,,238.0760500,19.3478381,15:52:18.252,+19:20:52.217,point,cross,cyan,'LAE2542',,point=cross 14 color=cyan width=2 text={'LAE2542'},1064
Filler,LAE2543,1,1,1,,,0,,True,,,237.9149208,19.3477847,15:51:39.581,+19:20:52.025,point,cross,cyan,'LAE2543',,point=cross 14 color=cyan width=2 text={'LAE2543'},1065
Filler,LAE2544,1,1,1,,,0,,True,,,237.7753458,19.3484803,15:51:06.083,+19:20:54.529,point,cross,cyan,'LAE2544',,point=cross 14 color=cyan width=2 text={'LAE2544'},1066
Filler,LAE2545,1,1,1,,,0,,True,,,238.0184208,19.3483500,15:52:04.421,+19:20:54.060,point,cross,cyan,'LAE2545',,point=cross 14 color=cyan width=2 text={'LAE2545'},1067
Filler,LAE2548,1,1,1,,,0,,True,,,237.7846583,19.3486689,15:51:08.318,+19:20:55.208,point,cross,cyan,'LAE2548',,point=cross 14 color=cyan width=2 text={'LAE2548'},1068
Filler,LAE2550,1,1,1,,,0,,True,,,237.7430875,19.3494747,15:50:58.341,+19:20:58.109,point,cross,cyan,'LAE2550',,point=cross 14 color=cyan width=2 text={'LAE2550'},1069
Filler,LAE2551,1,1,1,,,0,,True,,,237.7972875,19.3499761,15:51:11.349,+19:20:59.914,point,cross,cyan,'LAE2551',,point=cross 14 color=cyan width=2 text={'LAE2551'},1070
Filler,LAE2552,1,1,1,,,0,,True,,,237.8486375,19.3494447,15:51:23.673,+19:20:58.001,point,cross,cyan,'LAE2552',,point=cross 14 color=cyan width=2 text={'LAE2552'},1071
Filler,LAE2563,1,1,1,,,0,,True,,,237.9200708,19.3533742,15:51:40.817,+19:21:12.147,point,cross,cyan,'LAE2563',,point=cross 14 color=cyan width=2 text={'LAE2563'},1072
Filler,LAE2566,1,1,1,,,0,,True,,,237.7523792,19.3536761,15:51:00.571,+19:21:13.234,point,cross,cyan,'LAE2566',,point=cross 14 color=cyan width=2 text={'LAE2566'},1073
Filler,LAE2568,1,1,1,,,0,,True,,,237.8204417,19.3539717,15:51:16.906,+19:21:14.298,point,cross,cyan,'LAE2568',,point=cross 14 color=cyan width=2 text={'LAE2568'},1074
Filler,LAE2570,1,1,1,,,0,,True,,,238.0377167,19.3542031,15:52:09.052,+19:21:15.131,point,cross,cyan,'LAE2570',,point=cross 14 color=cyan width=2 text={'LAE2570'},1075
Filler,LAE2571,1,1,1,,,0,,True,,,238.1221417,19.3524078,15:52:29.314,+19:21:08.668,point,cross,cyan,'LAE2571',,point=cross 14 color=cyan width=2 text={'LAE2571'},1076
Filler,LAE2572,1,1,1,,,0,,True,,,238.1435667,19.3547203,15:52:34.456,+19:21:16.993,point,cross,cyan,'LAE2572',,point=cross 14 color=cyan width=2 text={'LAE2572'},1077
Filler,LAE2577,1,1,1,,,0,,True,,,237.8726250,19.3555414,15:51:29.430,+19:21:19.949,point,cross,cyan,'LAE2577',,point=cross 14 color=cyan width=2 text={'LAE2577'},1078
Filler,LAE2580,1,1,1,,,0,,True,,,237.8727208,19.3570661,15:51:29.453,+19:21:25.438,point,cross,cyan,'LAE2580',,point=cross 14 color=cyan width=2 text={'LAE2580'},1079
Filler,LAE2582,1,1,1,,,0,,True,,,238.1620792,19.3565322,15:52:38.899,+19:21:23.516,point,cross,cyan,'LAE2582',,point=cross 14 color=cyan width=2 text={'LAE2582'},1080
Filler,LAE2588,1,1,1,,,0,,True,,,237.7976458,19.3577103,15:51:11.435,+19:21:27.757,point,cross,cyan,'LAE2588',,point=cross 14 color=cyan width=2 text={'LAE2588'},1081
Filler,LAE2594,1,1,1,,,0,,True,,,237.8456917,19.3587400,15:51:22.966,+19:21:31.464,point,cross,cyan,'LAE2594',,point=cross 14 color=cyan width=2 text={'LAE2594'},1082
Filler,LAE2595,1,1,1,,,0,,True,,,237.7541250,19.3589022,15:51:00.990,+19:21:32.048,point,cross,cyan,'LAE2595',,point=cross 14 color=cyan width=2 text={'LAE2595'},1083
Filler,LAE2597,1,1,1,,,0,,True,,,238.1750125,19.3602003,15:52:42.003,+19:21:36.721,point,cross,cyan,'LAE2597',,point=cross 14 color=cyan width=2 text={'LAE2597'},1084
Filler,LAE2608,1,1,1,,,0,,True,,,238.0851167,19.3633017,15:52:20.428,+19:21:47.886,point,cross,cyan,'LAE2608',,point=cross 14 color=cyan width=2 text={'LAE2608'},1085
Filler,LAE2609,1,1,1,,,0,,True,,,238.1268792,19.3631206,15:52:30.451,+19:21:47.234,point,cross,cyan,'LAE2609',,point=cross 14 color=cyan width=2 text={'LAE2609'},1086
Filler,LAE2611,1,1,1,,,0,,True,,,238.0016333,19.3628764,15:52:00.392,+19:21:46.355,point,cross,cyan,'LAE2611',,point=cross 14 color=cyan width=2 text={'LAE2611'},1087
Filler,LAE2616,1,1,1,,,0,,True,,,237.9209250,19.3643956,15:51:41.022,+19:21:51.824,point,cross,cyan,'LAE2616',,point=cross 14 color=cyan width=2 text={'LAE2616'},1088
Filler,LAE2617,1,1,1,,,0,,True,,,237.8996583,19.3642014,15:51:35.918,+19:21:51.125,point,cross,cyan,'LAE2617',,point=cross 14 color=cyan width=2 text={'LAE2617'},1089
Filler,LAE2618,1,1,1,,,0,,True,,,238.0899167,19.3646344,15:52:21.580,+19:21:52.684,point,cross,cyan,'LAE2618',,point=cross 14 color=cyan width=2 text={'LAE2618'},1090
Filler,LAE2619,1,1,1,,,0,,True,,,237.9381500,19.3648639,15:51:45.156,+19:21:53.510,point,cross,cyan,'LAE2619',,point=cross 14 color=cyan width=2 text={'LAE2619'},1091
Filler,LAE2625,1,1,1,,,0,,True,,,238.0934667,19.3679317,15:52:22.432,+19:22:04.554,point,cross,cyan,'LAE2625',,point=cross 14 color=cyan width=2 text={'LAE2625'},1092
Filler,LAE2631,1,1,1,,,0,,True,,,237.9027375,19.3685489,15:51:36.657,+19:22:06.776,point,cross,cyan,'LAE2631',,point=cross 14 color=cyan width=2 text={'LAE2631'},1093
Filler,LAE2632,1,1,1,,,0,,True,,,238.0795167,19.3691536,15:52:19.084,+19:22:08.953,point,cross,cyan,'LAE2632',,point=cross 14 color=cyan width=2 text={'LAE2632'},1094
Filler,LAE2634,1,1,1,,,0,,True,,,237.7713000,19.3696619,15:51:05.112,+19:22:10.783,point,cross,cyan,'LAE2634',,point=cross 14 color=cyan width=2 text={'LAE2634'},1095
Filler,LAE2635,1,1,1,,,0,,True,,,237.9874208,19.3704867,15:51:56.981,+19:22:13.752,point,cross,cyan,'LAE2635',,point=cross 14 color=cyan width=2 text={'LAE2635'},1096
Filler,LAE2637,1,1,1,,,0,,True,,,238.1198625,19.3708086,15:52:28.767,+19:22:14.911,point,cross,cyan,'LAE2637',,point=cross 14 color=cyan width=2 text={'LAE2637'},1097
Filler,LAE2640,1,1,1,,,0,,True,,,237.9374750,19.3715139,15:51:44.994,+19:22:17.450,point,cross,cyan,'LAE2640',,point=cross 14 color=cyan width=2 text={'LAE2640'},1098
